 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
34,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0037-0412,479,44.902,13.946,1075.256,414.304,1075.423,414.008,1058,396,29,32,0.573,21508.0,21508.0,1.361,0.735,0.824,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0038-0430,561,72.303,20.881,166.612,428.842,166.633,428.438,149,415,33,30,0.607,40562.0,40562.0,1.54,0.649,0.869,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0039-0426,400,54.943,13.136,493.03,426.947,493.163,426.456,481,415,24,22,0.888,21977.0,21977.0,1.092,0.915,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0040-0431,388,52.399,18.308,657.856,431.683,658.154,431.354,648,419,20,25,0.929,20331.0,20331.0,1.299,0.77,0.951,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0041-0439,434,44.062,8.191,44.286,438.258,44.265,438.357,32,426,23,26,0.881,19123.0,19123.0,1.2,0.833,0.94,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0042-0444,435,43.393,11.612,523.56,443.774,523.462,443.164,515,429,20,30,0.84,18876.0,18876.0,1.445,0.692,0.946,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0043-0442,566,41.746,8.8,427.703,442.825,427.61,442.661,413,430,31,25,0.824,23628.0,23628.0,1.39,0.72,0.918,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0044-0448,375,36.883,5.764,1031.785,447.439,1031.632,447.276,1022,434,20,28,0.802,13831.0,13831.0,1.386,0.722,0.916,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0045-0451,290,41.245,7.309,338.421,452.107,338.295,451.974,330,439,17,24,0.718,11961.0,11961.0,1.466,0.682,0.887,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0046-0477,464,41.933,12.152,111.095,477.845,111.001,477.946,100,461,22,33,0.763,19457.0,19457.0,1.498,0.668,0.906,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0047-0475,386,41.692,9.495,82.238,475.635,82.48,475.565,71,463,22,25,0.884,16093.0,16093.0,1.239,0.807,0.926,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0048-0497,162,34.185,6.772,143.87,497.79,143.799,497.86,135,490,18,15,0.569,5538.0,5538.0,1.604,0.623,0.808,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0049-0509,546,42.7,14.051,230.2,510.5,229.965,510.671,216,494,29,31,0.754,23314.0,23314.0,1.16,0.862,0.891,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0050-0510,374,34.599,6.438,1025.88,510.561,1025.921,510.5,1013,501,25,19,0.888,12940.0,12940.0,1.388,0.72,0.936,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0051-0523,559,40.422,9.464,51.861,522.479,51.88,522.658,39,507,26,32,0.852,22596.0,22596.0,1.389,0.72,0.934,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0052-0562,533,36.443,8.494,797.397,561.312,797.342,561.18,783,547,27,30,0.872,19424.0,19424.0,1.384,0.723,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0053-0593,716,38.289,9.141,113.018,594.268,113.168,594.358,96,573,36,40,0.524,27415.0,27415.0,2.292,0.436,0.837,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0054-0617,525,38.97,9.234,153.852,616.612,154.016,616.403,139,604,27,26,0.885,20459.0,20459.0,1.153,0.868,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0055-0632,310,36.548,7.319,212.271,633.629,212.267,633.566,204,620,17,25,0.773,11330.0,11330.0,1.477,0.677,0.914,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0056-0642,516,32.504,11.748,694.477,641.653,694.377,641.656,682,629,25,26,0.935,16772.0,16772.0,1.124,0.89,0.956,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
54,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0057-0664,804,37.346,11.238,295.049,662.437,295.168,662.589,275,646,36,36,0.746,30026.0,30026.0,1.636,0.611,0.923,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
55,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0058-0657,244,26.291,6.842,544.447,657.848,544.343,657.47,535,648,19,19,0.856,6415.0,6415.0,1.037,0.964,0.91,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
56,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.tif:0059-0689,272,30.629,6.777,151.647,689.842,151.663,689.664,142,679,20,20,0.911,8331.0,8331.0,1.019,0.981,0.919,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55183_4M_KO_s2h2_Merged.tif_rotated.csv
1,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0002-0216,501,38.407,10.289,860.241,216.47,860.247,216.469,848,201,23,30,0.861,19242.0,19242.0,1.322,0.756,0.935,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
2,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0004-0239,826,59.864,29.023,909.757,242.075,909.714,243.764,897,211,25,56,0.558,49448.0,49448.0,2.243,0.446,0.86,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
3,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0005-0234,647,42.196,13.192,600.111,235.318,600.342,235.843,586,217,27,35,0.839,27301.0,27301.0,1.307,0.765,0.935,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
4,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0008-0302,540,37.648,10.039,102.307,302.133,102.424,302.317,90,288,26,29,0.905,20330.0,20330.0,1.118,0.894,0.949,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
5,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0009-0323,636,44.586,16.284,1175.289,320.053,1175.43,320.303,1164,303,23,40,0.726,28357.0,28357.0,1.739,0.575,0.92,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
6,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0010-0340,1217,85.619,36.0,307.396,345.806,308.31,345.946,286,305,37,70,0.323,104198.0,104198.0,2.52,0.397,0.708,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
7,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0011-0326,480,58.231,17.282,537.306,323.902,537.699,324.22,522,311,26,30,0.717,27951.0,27951.0,1.369,0.731,0.896,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
8,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0012-0342,1017,95.345,34.755,573.311,341.737,573.473,341.397,553,321,39,42,0.31,96966.0,96966.0,1.312,0.762,0.751,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0013-0344,772,75.486,22.809,440.367,342.249,440.28,342.65,427,322,30,44,0.526,58275.0,58275.0,1.537,0.651,0.84,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
10,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0015-0360,370,65.154,18.716,178.649,361.014,178.366,360.996,169,346,21,28,0.751,24107.0,24107.0,1.729,0.578,0.899,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0016-0360,348,46.83,11.304,1160.661,359.342,1160.83,359.367,1149,348,22,25,0.779,16297.0,16297.0,1.551,0.645,0.905,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0017-0367,440,71.032,18.559,628.309,368.495,628.758,369.022,617,351,21,32,0.625,31254.0,31254.0,1.892,0.528,0.819,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0020-0373,562,62.605,18.417,730.269,374.749,730.763,375.128,714,360,32,26,0.664,35184.0,35184.0,1.618,0.618,0.852,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0021-0374,374,72.302,26.264,770.064,374.738,769.926,374.589,759,362,22,24,0.919,27041.0,27041.0,1.247,0.802,0.943,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0022-0374,327,55.018,12.629,895.956,373.598,895.888,373.67,886,363,20,22,0.899,17991.0,17991.0,1.22,0.82,0.936,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0023-0376,308,48.903,11.137,64.912,375.906,65.378,376.106,53,364,23,25,0.701,15062.0,15062.0,2.204,0.454,0.842,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0024-0379,419,50.811,10.949,511.944,380.973,511.495,380.925,501,365,24,28,0.707,21290.0,21290.0,1.403,0.713,0.854,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0025-0381,554,65.753,21.848,925.839,383.377,925.996,383.819,914,365,28,32,0.717,36427.0,36427.0,1.426,0.701,0.891,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0026-0381,210,71.962,16.314,651.124,381.271,650.864,381.136,643,373,18,17,0.752,15112.0,15112.0,1.053,0.95,0.886,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0027-0394,530,62.987,14.472,1007.77,392.523,1007.749,391.78,999,376,19,37,0.73,33383.0,33383.0,1.96,0.51,0.918,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0028-0387,297,74.929,24.329,479.732,387.574,479.662,387.921,469,378,22,18,0.923,22254.0,22254.0,1.296,0.772,0.943,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0029-0398,417,55.019,14.237,137.824,397.618,138.137,397.539,126,386,23,24,0.822,22943.0,22943.0,1.256,0.796,0.912,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
23,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0030-0400,502,65.285,19.971,573.271,401.558,573.347,401.035,556,387,30,26,0.75,32773.0,32773.0,1.418,0.705,0.905,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
24,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0031-0402,460,90.689,29.072,452.8,401.93,452.906,401.825,440,390,25,24,0.92,41717.0,41717.0,1.122,0.891,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
25,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0032-0401,358,51.126,13.536,1115.165,400.888,1115.061,401.114,1104,390,22,23,0.858,18303.0,18303.0,1.273,0.785,0.925,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
26,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0034-0404,474,54.061,10.989,974.637,402.546,974.837,402.228,961,392,29,25,0.69,25625.0,25625.0,1.27,0.787,0.856,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
27,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0035-0403,401,58.678,18.394,769.981,402.039,770.168,401.626,757,393,29,21,0.733,23530.0,23530.0,1.28,0.781,0.912,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0036-0408,276,56.906,16.044,333.062,407.833,333.308,407.604,323,399,20,18,0.921,15706.0,15706.0,1.232,0.812,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0037-0414,349,64.404,14.187,489.36,413.646,489.0,413.26,477,403,23,23,0.83,22477.0,22477.0,1.132,0.883,0.899,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0038-0425,461,48.02,10.279,907.882,423.591,907.354,422.695,897,408,23,34,0.676,22137.0,22137.0,1.917,0.522,0.872,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0039-0420,301,57.229,14.389,426.663,420.321,426.658,420.189,415,410,27,20,0.664,17226.0,17226.0,1.477,0.677,0.848,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0040-0425,349,62.238,17.87,360.543,424.523,360.582,423.962,351,413,20,25,0.836,21721.0,21721.0,1.404,0.712,0.918,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0041-0426,427,54.354,15.725,91.42,425.512,91.456,425.611,78,415,28,23,0.869,23209.0,23209.0,1.233,0.811,0.932,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0042-0427,266,50.357,11.611,49.883,426.929,49.678,427.105,40,417,18,20,0.923,13395.0,13395.0,1.198,0.835,0.938,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0043-0432,368,52.432,17.186,256.519,432.144,256.418,432.362,245,420,21,24,0.876,19295.0,19295.0,1.263,0.792,0.932,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0044-0431,397,59.025,12.187,708.137,431.19,708.107,430.782,697,420,22,23,0.892,23433.0,23433.0,1.205,0.83,0.944,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0045-0436,374,59.714,10.057,453.735,434.318,453.703,433.902,443,424,25,25,0.692,22333.0,22333.0,1.566,0.639,0.857,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.tif:0046-0439,377,54.958,14.44,194.29,440.086,194.312,440.041,184,426,21,26,0.863,20719.0,20719.0,1.246,0.802,0.934,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_2M_WT_s1h1_Merged.tif_rotated.csv
