 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
10,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0014-0291,637,44.755,13.754,679.842,290.15,679.691,290.34,663,278,35,26,0.791,28509.0,28509.0,1.643,0.609,0.927,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0015-0305,1004,37.123,8.276,549.605,308.317,549.573,309.089,526,280,45,51,0.298,37271.0,37271.0,1.164,0.859,0.642,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0016-0315,464,42.629,14.015,22.56,314.474,22.6,314.532,9,303,26,24,0.909,19780.0,19780.0,1.161,0.861,0.945,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0017-0320,525,29.764,9.897,1045.93,319.671,1046.031,319.876,1030,308,30,25,0.826,15626.0,15626.0,1.292,0.774,0.921,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0018-0327,576,46.323,18.948,889.627,326.976,889.42,327.006,876,313,26,28,0.897,26682.0,26682.0,1.156,0.865,0.95,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0019-0328,571,46.706,21.298,1115.948,328.845,1116.007,328.766,1105,313,23,31,0.878,26669.0,26669.0,1.386,0.722,0.953,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0020-0330,454,41.412,11.818,712.225,330.659,712.168,330.745,700,317,25,26,0.847,18801.0,18801.0,1.043,0.959,0.913,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0021-0338,601,45.404,12.329,344.876,338.22,344.859,338.235,332,321,27,35,0.702,27288.0,27288.0,1.347,0.742,0.9,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0022-0336,610,37.295,7.427,237.252,337.477,237.194,337.541,222,322,32,29,0.749,22750.0,22750.0,1.13,0.885,0.878,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0023-0340,567,45.549,11.792,764.895,341.981,765.014,342.128,749,324,28,32,0.721,25826.0,25826.0,1.231,0.812,0.912,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0024-0340,345,43.267,10.881,799.08,340.114,798.838,340.111,789,330,21,21,0.901,14927.0,14927.0,1.202,0.832,0.947,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0025-0354,489,43.888,9.796,477.097,353.3,477.155,353.455,467,337,21,34,0.703,21461.0,21461.0,2.003,0.499,0.882,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0026-0359,558,36.471,5.714,199.964,361.204,199.973,361.155,188,342,24,35,0.784,20351.0,20351.0,1.433,0.698,0.905,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
23,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0027-0362,437,38.755,13.476,158.161,362.999,158.201,362.825,147,348,21,28,0.861,16936.0,16936.0,1.374,0.728,0.943,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
24,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0029-0377,555,46.081,8.419,737.332,379.305,737.121,379.588,724,357,24,41,0.532,25575.0,25575.0,2.33,0.429,0.829,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
25,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0030-0374,496,47.438,11.937,501.923,375.246,501.87,375.199,489,361,24,27,0.887,23529.0,23529.0,1.203,0.831,0.951,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
26,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0031-0376,410,47.254,9.181,670.968,376.461,670.763,376.467,660,363,23,26,0.858,19374.0,19374.0,1.289,0.776,0.923,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
27,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0032-0396,1409,52.735,15.314,629.178,397.061,629.778,396.347,601,367,50,58,0.48,74303.0,74303.0,1.967,0.508,0.766,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0034-0379,353,36.623,8.128,399.823,379.33,399.651,379.011,386,368,28,22,0.678,12928.0,12928.0,1.84,0.543,0.862,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0036-0414,479,45.697,10.891,760.17,414.943,760.213,414.839,750,399,21,31,0.835,21889.0,21889.0,1.445,0.692,0.934,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0037-0427,320,37.181,5.653,828.866,426.541,828.838,426.539,818,417,22,20,0.797,11898.0,11898.0,1.214,0.824,0.888,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0038-0437,402,40.831,9.547,687.231,437.475,687.339,437.457,675,427,25,21,0.926,16414.0,16414.0,1.204,0.83,0.944,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0039-0444,394,27.835,4.083,995.345,444.063,995.296,444.05,983,433,24,22,0.793,10967.0,10967.0,1.187,0.842,0.916,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0040-0455,493,34.195,9.095,1056.723,455.198,1056.542,455.269,1043,440,26,30,0.779,16858.0,16858.0,1.272,0.786,0.905,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0041-0452,263,32.095,6.798,375.432,453.371,375.27,453.509,366,442,18,21,0.871,8441.0,8441.0,1.439,0.695,0.926,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0042-0461,478,38.577,9.742,838.521,461.504,838.51,461.526,826,449,26,24,0.91,18440.0,18440.0,1.082,0.924,0.948,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0043-0463,187,37.144,7.677,632.949,463.259,633.039,463.346,624,456,18,14,0.781,6946.0,6946.0,1.435,0.697,0.876,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0044-0476,515,39.598,10.518,346.506,477.203,346.535,477.057,333,464,27,25,0.903,20393.0,20393.0,1.188,0.842,0.945,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0045-0481,145,30.138,4.981,509.348,480.314,509.272,480.335,500,475,17,12,0.851,4370.0,4370.0,1.612,0.62,0.915,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0046-0485,341,40.93,10.906,566.087,485.051,566.118,485.213,553,476,25,19,0.864,13957.0,13957.0,1.269,0.788,0.929,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0047-0505,743,35.405,7.456,228.87,504.862,228.873,504.694,212,488,33,35,0.79,26306.0,26306.0,1.511,0.662,0.917,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0048-0505,339,27.183,4.896,1085.934,504.807,1085.9,504.891,1075,494,22,22,0.873,9215.0,9215.0,1.177,0.85,0.917,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0049-0510,431,24.988,6.381,1030.433,511.061,1029.909,510.907,1019,497,23,27,0.727,10770.0,10770.0,1.239,0.807,0.879,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0050-0531,528,27.034,5.517,102.231,531.051,101.69,530.439,88,513,31,37,0.383,14274.0,14274.0,2.036,0.491,0.763,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0051-0534,497,34.412,6.631,657.261,531.059,657.305,530.884,644,518,28,32,0.566,17103.0,17103.0,1.263,0.792,0.834,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0052-0545,481,38.112,9.66,332.629,544.868,332.601,544.619,320,532,24,26,0.867,18332.0,18332.0,1.2,0.833,0.939,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0053-0545,439,38.014,10.942,821.336,545.625,821.429,545.538,807,534,28,22,0.873,16688.0,16688.0,1.273,0.786,0.938,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0054-0582,442,36.106,10.741,773.995,582.147,774.061,582.087,763,569,23,26,0.897,15959.0,15959.0,1.172,0.853,0.936,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0055-0587,566,31.671,8.889,1040.08,587.314,1039.907,587.22,1025,574,28,27,0.865,17926.0,17926.0,1.223,0.818,0.939,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0056-0595,522,30.697,8.961,293.397,594.895,293.318,595.078,281,581,26,29,0.887,16024.0,16024.0,1.058,0.945,0.937,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0057-0606,423,23.783,4.485,365.162,606.455,365.129,606.556,354,594,22,24,0.902,10060.0,10060.0,1.133,0.883,0.944,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0058-0605,370,22.703,6.145,1165.403,605.641,1165.344,605.401,1153,596,25,19,0.845,8400.0,8400.0,1.348,0.742,0.928,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0059-0614,430,21.993,4.134,196.598,613.265,196.691,613.051,187,599,19,30,0.802,9457.0,9457.0,1.605,0.623,0.919,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0061-0628,408,23.49,6.883,264.248,628.684,264.453,628.501,253,617,23,23,0.94,9584.0,9584.0,1.11,0.901,0.95,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
54,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0062-0631,260,20.485,4.103,51.508,631.173,51.469,631.187,41,622,21,18,0.861,5326.0,5326.0,1.5,0.667,0.919,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
55,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0063-0637,412,22.774,5.047,913.49,636.828,913.307,636.781,901,626,24,23,0.886,9383.0,9383.0,1.22,0.82,0.936,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
56,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0064-0636,214,22.145,3.487,796.883,636.902,797.0,636.834,788,627,17,18,0.859,4739.0,4739.0,1.301,0.768,0.92,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
57,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0065-0647,610,23.984,5.973,848.949,645.566,848.954,645.371,832,634,33,26,0.701,14630.0,14630.0,1.269,0.788,0.876,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
58,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0066-0650,397,22.992,6.039,628.888,649.208,628.97,649.334,617,638,23,24,0.909,9128.0,9128.0,1.066,0.938,0.937,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
59,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0067-0691,422,21.04,3.976,1172.346,691.339,1172.369,691.161,1162,678,22,27,0.798,8879.0,8879.0,1.297,0.771,0.918,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
60,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.tif:0068-0696,470,22.228,6.158,783.909,697.096,784.078,697.207,770,685,26,23,0.869,10447.0,10447.0,1.18,0.848,0.941,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s2_h1_Merged.tif_rotated.csv
1,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.tif:0001-0154,403,23.692,3.824,696.959,154.237,696.86,154.424,685,142,24,25,0.869,9548.0,9548.0,1.169,0.855,0.924,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_8M_WT_s3_h2_Merged.tif_rotated.csv
